datetime_kst	latitude	longitude	spd
2025-02-12 12:25	36.4357763	127.2861022	76.752
2025-02-12 12:25	36.4359688	127.2860993	76.536
2025-02-12 12:25	36.4361579	127.2860981	75.888
2025-02-12 12:25	36.4363469	127.2860943	75.096
2025-02-12 12:25	36.4365321	127.2860922	74.952
2025-02-12 12:25	36.4367197	127.2860899	75.168
2025-02-12 12:25	36.4369109	127.2860861	75.816
2025-02-12 12:25	36.4371006	127.2860838	76.032
2025-02-12 12:25	36.4372885	127.2860809	76.32
2025-02-12 12:25	36.4374786	127.286078	76.824
2025-02-12 12:25	36.4376724	127.2860752	77.112
2025-02-12 12:26	36.437871	127.2860732	77.688
2025-02-12 12:26	36.4380617	127.2860711	77.76
2025-02-12 12:26	36.4382582	127.2860687	78.192
2025-02-12 12:26	36.4384537	127.2860667	78.336
2025-02-12 12:26	36.4386499	127.2860645	78.552
2025-02-12 12:26	36.4388472	127.286061	78.696
2025-02-12 12:26	36.4390468	127.2860593	78.624
2025-02-12 12:26	36.4392401	127.2860562	78.84
2025-02-12 12:26	36.4394404	127.286053	78.408
2025-02-12 12:26	36.4396342	127.2860506	78.048
2025-02-12 12:26	36.4398313	127.286048	77.76
2025-02-12 12:26	36.4400217	127.2860467	76.608
2025-02-12 12:26	36.4402143	127.2860435	76.752
2025-02-12 12:26	36.4404028	127.2860411	76.608
2025-02-12 12:26	36.4405966	127.2860374	77.184
2025-02-12 12:26	36.4407914	127.2860351	77.472
2025-02-12 12:26	36.4409853	127.2860335	77.976
2025-02-12 12:26	36.4411832	127.2860309	77.976
2025-02-12 12:26	36.4413798	127.2860298	78.048
2025-02-12 12:26	36.4415719	127.286027	78.048
2025-02-12 12:26	36.4417697	127.2860239	77.76
2025-02-12 12:26	36.4419627	127.2860205	77.76
2025-02-12 12:26	36.4421609	127.2860174	77.904
2025-02-12 12:26	36.4423524	127.2860147	77.976
2025-02-12 12:26	36.4425476	127.2860117	78.048
2025-02-12 12:26	36.4427445	127.2860095	77.976
2025-02-12 12:26	36.442939	127.2860065	77.76
2025-02-12 12:26	36.4431291	127.2860048	77.4
2025-02-12 12:26	36.4433247	127.286001	77.04
2025-02-12 12:26	36.4435123	127.2859991	76.608
2025-02-12 12:26	36.4437106	127.2859963	75.528
2025-02-12 12:26	36.4438929	127.2859943	75.168
2025-02-12 12:26	36.444081	127.2859919	74.592
2025-02-12 12:26	36.4442682	127.2859889	74.232
2025-02-12 12:26	36.4444555	127.2859868	73.944
2025-02-12 12:26	36.444642	127.2859853	73.872
2025-02-12 12:26	36.4448231	127.2859833	73.8
2025-02-12 12:26	36.4450097	127.2859824	74.16
2025-02-12 12:26	36.445194	127.2859791	74.664
2025-02-12 12:26	36.445386	127.2859779	74.88
2025-02-12 12:26	36.4455719	127.285974	75.6
2025-02-12 12:26	36.4457597	127.2859717	75.816
2025-02-12 12:26	36.4459552	127.2859681	76.104
2025-02-12 12:26	36.4463435	127.2859615	77.112
2025-02-12 12:26	36.4465384	127.2859592	77.256
2025-02-12 12:26	36.4467215	127.2859571	77.4
2025-02-12 12:26	36.4469141	127.2859549	77.472
2025-02-12 12:26	36.4471116	127.2859522	77.688
2025-02-12 12:26	36.4473098	127.2859512	77.688
2025-02-12 12:26	36.4475078	127.285948	77.616
2025-02-12 12:26	36.4476974	127.2859457	77.688
2025-02-12 12:26	36.4478879	127.2859412	77.76
2025-02-12 12:26	36.448282	127.2859274	77.904
2025-02-12 12:26	36.4484795	127.2859166	77.976
2025-02-12 12:26	36.4486754	127.2859015	77.904
2025-02-12 12:26	36.4488672	127.2858841	77.76
2025-02-12 12:26	36.4490627	127.2858624	78.264
2025-02-12 12:26	36.4492587	127.2858386	77.904
2025-02-12 12:27	36.4522334	127.2851056	73.296
2025-02-12 12:27	36.4529218	127.2848305	71.28
2025-02-12 12:27	36.4546651	127.2839369	68.256
2025-02-12 12:27	36.4551234	127.2836519	68.256
2025-02-12 12:27	36.4565964	127.2825713	67.968
2025-02-12 12:27	36.4575688	127.2817039	68.472
2025-02-12 12:27	36.4578385	127.2814397	68.832
2025-02-12 12:27	36.4581059	127.2811659	69.192
2025-02-12 12:27	36.4582394	127.2810273	69.192
2025-02-12 12:27	36.4585063	127.2807481	69.48
2025-02-12 12:28	36.4589041	127.2803361	69.84
2025-02-12 12:28	36.4590407	127.2801958	69.696
2025-02-12 12:28	36.4591727	127.2800602	69.48
2025-02-12 12:28	36.4593094	127.2799209	68.976
2025-02-12 12:28	36.459441	127.2797842	68.688
2025-02-12 12:28	36.4595717	127.2796481	68.04
2025-02-12 12:28	36.4597053	127.279509	67.608
2025-02-12 12:28	36.4598322	127.2793769	67.032
2025-02-12 12:28	36.4599553	127.2792492	66.456
2025-02-12 12:28	36.4600837	127.279117	66.168
2025-02-12 12:28	36.460211	127.2789872	65.952
2025-02-12 12:28	36.460341	127.2788534	66.096
2025-02-12 12:28	36.46047	127.2787201	65.88
2025-02-12 12:28	36.4605915	127.2785937	65.448
2025-02-12 12:28	36.4607215	127.2784586	65.736
2025-02-12 12:28	36.4608488	127.2783289	65.592
2025-02-12 12:28	36.4609696	127.2782037	65.592
2025-02-12 12:28	36.4610972	127.2780728	65.376
2025-02-12 12:28	36.4612218	127.2779457	65.88
2025-02-12 12:28	36.4613494	127.2778155	65.736
2025-02-12 12:28	36.461478	127.2776832	65.52
2025-02-12 12:28	36.461603	127.2775543	65.232
2025-02-12 12:28	36.4617325	127.2774203	65.16
2025-02-12 12:28	36.461857	127.2772919	65.52
2025-02-12 12:28	36.4619821	127.2771628	65.16
2025-02-12 12:28	36.4621096	127.2770348	65.304
2025-02-12 12:28	36.462234	127.2769132	64.728
2025-02-12 12:28	36.4623608	127.2767937	64.224
2025-02-12 12:28	36.4624958	127.2766723	64.08
2025-02-12 12:28	36.4626227	127.2765646	64.008
2025-02-12 12:28	36.4627591	127.2764545	64.224
2025-02-12 12:28	36.4628995	127.2763497	64.008
2025-02-12 12:28	36.4630403	127.2762486	64.152
2025-02-12 12:28	36.4631799	127.2761552	63.36
2025-02-12 12:28	36.4633201	127.2760654	63.576
2025-02-12 12:28	36.4634629	127.2759806	63.144
2025-02-12 12:28	36.4636042	127.2759012	62.928
2025-02-12 12:28	36.4637497	127.2758261	62.064
2025-02-12 12:28	36.4638938	127.2757571	60.84
2025-02-12 12:28	36.4640354	127.2756945	60.192
2025-02-12 12:28	36.4641779	127.2756355	60.264
2025-02-12 12:28	36.4643222	127.2755801	60.264
2025-02-12 12:28	36.4644701	127.2755274	60.408
2025-02-12 12:28	36.4646166	127.2754801	60.552
2025-02-12 12:28	36.4647645	127.2754364	60.12
2025-02-12 12:28	36.4649139	127.2753969	60.336
2025-02-12 12:28	36.4650616	127.2753639	60.336
2025-02-12 12:28	36.4652075	127.2753352	60.192
